filename,prompt

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__983bcc39-4092-463b-bd41-046fbc85c0ea.png,""the houses are all made of mud, in the style of contemporary middle eastern and north african art, fujifilm natura 1600, , rollei prego 90, , flickr, eroded interiors"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__983bcc39-4092-463b-bd41-046fbc85c0ea.png,""an image of an adobe architecture, in the style of , eco-friendly craftsmanship, dusty piles, elaborate facades, , distinctive noses, sculpted"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__cdd3ed46-ad6c-419b-8cca-a2a41b21683f.png,""an old man is wheeling around in a wheelchair in front of his mud home, in the style of dogon art, , intertwined networks, 500â€“1000 ce, windows vista, flickr, dusty piles"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__cdd3ed46-ad6c-419b-8cca-a2a41b21683f.png,""a person on a wheel chair in the middle of a dirt wall, in the style of vernacular architecture, interlocking structures, flickr, , traditional craftsmanship, , dansaekhwa"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__cdd3ed46-ad6c-419b-8cca-a2a41b21683f.png,""a man sitting on a mud hut, in the style of intricate architectures, human connections, les nabis, flickr, windows vista, terracotta, associated press photo"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__cdd3ed46-ad6c-419b-8cca-a2a41b21683f.png,""this man in on a wheel chair at his home in the village, in the style of grid-like structures, dogon art, flickr, dusty piles, blown-off-roof perspective, terracotta, dark beige"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__dd1ed654-4fbf-4499-85cf-96f9768c83bf.png,""mud houses that have been built in the sand, in the style of afrofuturism, light red and light brown, pentax 645n, rounded, use of common materials, glazed surfaces, pigeoncore"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__dd1ed654-4fbf-4499-85cf-96f9768c83bf.png,""the buildings are made of desert rock, in the style of afrofuturism, villagecore, fujifilm gw690iii, traditional color scheme, focus on joints/connections, konica auto s3, les nabis"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__dd1ed654-4fbf-4499-85cf-96f9768c83bf.png,""some buildings in a desert, in the style of eco-friendly craftsmanship, ilford delta, use of traditional techniques, light red and light indigo, eroded interiors, , flickr"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Nader__dd1ed654-4fbf-4499-85cf-96f9768c83bf.png,""a man and woman working on a house outside, in the style of dogon art, futuristic architecture, redscale film, polychrome terracotta, blown-off-roof perspective, flickr, tangled nests"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_0e1caf8b-58ae-4fd2-ac3c-b73e2a02d842.png,""malian october 2013  sarah rhoads  moroccan mud house in gueldjan, in the style of photo taken with fujifilm superia, dogon art, en plein air technique, wood, art of the ivory coast, late 19th century, cinematic view"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_0e1caf8b-58ae-4fd2-ac3c-b73e2a02d842.png,""this is a traditional mud house on the edge of a forest, in the style of graflex speed graphic, african influence, urban documentation, phoenician art, focus on joints/connections, terracotta, plein-air realism"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_0e1caf8b-58ae-4fd2-ac3c-b73e2a02d842.png,""village and house set in the desert with pots and baskets, in the style of analogue filmmaking, dogon art, blown-off-roof perspective, agfa clack, masonry construction, en plein air, plaster"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_0e1caf8b-58ae-4fd2-ac3c-b73e2a02d842.png,""this tiny adobe house is made of mud, in the style of dogon art, yashica t3 super, gauzy atmospheric landscapes, contemporary middle eastern and north african art, rural life scenes, extreme angle, urban documentation"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_8ec3e564-57da-403f-9553-2099aad59e12.png,""an agricultural structure made of soil, in the style of fujifilm neopan, traditional african art, african influence"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_8ec3e564-57da-403f-9553-2099aad59e12.png,""two cows outside an adobe dwelling, in the style of , dogon art, raw documentation, brown, , , group material"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_8ec3e564-57da-403f-9553-2099aad59e12.png,""the house is dug deep in the dirt, in the style of traditional photographic techniques, mamiya 7 ii, naturecore, terracotta, , , kodak vision3 250d 5207"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_8ec3e564-57da-403f-9553-2099aad59e12.png,""rhodesia  kadangomadaguri, kenya, in the style of site-specific work, weathered materials, dusty piles, terracotta, canon af35m, pastoral, monolithic structures"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_beb27993-4908-495b-a72a-9cdeee054d25.png,""the man is a laborer inside a mud home, in the style of agfa clack, typologies, dogon art, hazy landscapes, kodak gold 200, barbizon school, design by architects"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_beb27993-4908-495b-a72a-9cdeee054d25.png,""an old mud hut, in the style of cinematic stills, dogon art, urban documentation, hazy landscapes, kodak ektar, masonry construction, bronze casts"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_beb27993-4908-495b-a72a-9cdeee054d25.png,""a woman is near a dirt building, in the style of gutai group, atmospheric environments, , traditional craftsmanship, kodak vision3 250d 5207"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_beb27993-4908-495b-a72a-9cdeee054d25.png,""a man building a home in the yard, in the style of dogon art, hazy landscapes, kodak ektar, terracotta, blown-off-roof perspective, rinpa school, religious building"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_f8eeeb74-dd8a-49b9-9058-8fd5d8e5aa80.png,""malian village, morocco, circa 20062007, in the style of avant-garde design, focus on joints/connections, tangled nests, art of the ivory coast, , associated press photo,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_f8eeeb74-dd8a-49b9-9058-8fd5d8e5aa80.png,""mud huts in a country side, in the style of dogon art, urban documentation, tachisme, agfa vista, tangled nests, terracotta, focus on joints/connections"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_f8eeeb74-dd8a-49b9-9058-8fd5d8e5aa80.png,""a traditional hut that has the walls and roof covered with grass, in the style of dogon art, film stills, tangled nests, agfa vista, terraced cityscapes, glazed surfaces, dark beige"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Mud_Brick_architecture_style_by_Simone_f8eeeb74-dd8a-49b9-9058-8fd5d8e5aa80.png,""this house on the other side of a dirt road has trees growing in it, in the style of dogon art, , uhd image, , traditional craftsmanship, masonry construction, dusty piles"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_42bff0e7-5aa6-4b26-a616-0d5a6b786f2b.png,""kremlin, moscow, russian sfsr, in the style of voigtlander nokton 50mm f/1.5 aspherical, whimsical wonders, light crimson and light azure, baroque religious scenes, piles/stacks, ornate details, spectacular backdrops"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_42bff0e7-5aa6-4b26-a616-0d5a6b786f2b.png,""the domes on top of a church, in the style of fujifilm fujicolor c200, , selective focus, light red and silver, maximalist, historical significance"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_42bff0e7-5aa6-4b26-a616-0d5a6b786f2b.png,""a orthodox church with many domes on top, in the style of fujifilm fujicolor c200, light red and silver, lensbaby optics, rococo-inspired details, colorful kitsch, intricate cityscapes, selective focus"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_42bff0e7-5aa6-4b26-a616-0d5a6b786f2b.png,""large building with many different roof patterns, in the style of , cross-processed film, , light silver and light red, ornate details, selective focus, whimsical wonders"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_b0db9cf3-4d8f-4a84-a982-f306f41e43fa.png,""the church has many gold domes, in the style of kodak ektachrome, soviet socialist realism, fujifilm pro 800z, dark cyan and light crimson, uhd image, orientalism, rollei prego 90"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_b0db9cf3-4d8f-4a84-a982-f306f41e43fa.png,""the church is a traditional russian structure, in the style of kodak ektachrome, orientalism, , fujifilm fujicolor c200, harmonious color schemes, carl zeiss distagon t* 15mm f/2.8 ze,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_b0db9cf3-4d8f-4a84-a982-f306f41e43fa.png,""the domes of the church, in the style of kodak portra, , redscale film, ricoh gr iii, gold and azure, , high dynamic range"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_b0db9cf3-4d8f-4a84-a982-f306f41e43fa.png,""the top of this building holds gold domes, in the style of cross-processed film, dark turquoise and light red, kodak portra, eastern orthodox icons, gothic revival, lush and detailed, high-contrast shading"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_dba6a101-88c3-4778-bed1-31faaf48ff6f.png,""the tall buildings have many colourful domes on top, in the style of cross-processed film, , tokina opera 50mm f/1.4 ff, shallow depth of field, international gothic, associated press photo, light red and teal"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_dba6a101-88c3-4778-bed1-31faaf48ff6f.png,""the building has a colored dome on it, in the style of european symbolism, dark cyan and light crimson, soft-focus, piles/stacks, historical imagery, international gothic,"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_dba6a101-88c3-4778-bed1-31faaf48ff6f.png,""an icon of a cross on the cathedral's side, in the style of colorful cityscapes, kodak ektachrome, soviet, luxurious opulence, zeiss batis 18mm f/2.8, light green and crimson, piles/stacks"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style2_Moscovit_dba6a101-88c3-4778-bed1-31faaf48ff6f.png,""the rooftop has decorations on it, in the style of eastern orthodox icons, light crimson and light azure, redscale film, travel, monumental architecture, zeiss batis 18mm f/2.8, eye-catching"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style_by_Ivan_S_2a5e097e-6e3e-4b9f-ac75-84515b1919b6.png,""cathedral, moscow, russia, in the style of contax tix, colorful cityscapes, whimsical wonders, red and gold, light-filled compositions, yashica t4, ornate details"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style_by_Ivan_S_2a5e097e-6e3e-4b9f-ac75-84515b1919b6.png,""two buildings have many colorful domes, in the style of kodak portra, dreamy vignettes, richly detailed backgrounds, detailed environments, architectural vignettes"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style_by_Ivan_S_2a5e097e-6e3e-4b9f-ac75-84515b1919b6.png,""cathedral of the ascension in moscow, in the style of contax g1, street scenes with vibrant colors, exotic fantasy landscapes, zeiss batis 18mm f/2.8, rococo interiors, dreamy vignettes, ornate detail"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style_by_Ivan_S_2a5e097e-6e3e-4b9f-ac75-84515b1919b6.png,""a stone building with a golden domes in front, in the style of kodak portra, , light red and green, canon af35m, detailed and intricate compositions, intricate cityscapes, lively interiors"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style_by_Ivan_S_8cca8032-a75d-4f80-a98d-1db589611a92.png,""the gold domes of the st basil's monastery in mtsk, russia, in the style of light red and teal, soft focus lens, , dark green and light brown, gothic architecture, fauvist color scheme, marble"""

"C:/Users/Marku/Downloads/Styles/styles_selected\building_in_Muscovite_architecture_style_by_Ivan_S_8cca8032-a75d-4f80-a98d-1db589611a92.png,""a church with some gilded domes, in the style of light red and emerald, soft focus romanticism, brown and azure, travel, soviet, street scenes with vibrant colors, luxurious opulence"""
